"id","session_id","current_trial","created_at","has_given_consent","mechanical_turk_code","ip_address","screen_width","screen_height","browser_width","browser_height","pixel_depth","platform","language","browser","user_agent","bandwidth","age","time_online","preferred_browser","is_mt_session"
938,"48c11a76433ffaf3c830731a44e8415953afacb587247979b64630a945e8717b",31,"2015-03-03 14:27:37",t,"e7372d5ac6","50.170.224.239",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1793087,"25-34","9+ hours","Chrome",t
940,"c2e37879a5286d0ca0c0865709badd082eaec0fe1d53e3ef32d4b0b9f531805e",31,"2015-03-03 14:32:32",t,"4311a6aede","71.75.94.43",1920,1080,1936,1056,24,"Win64","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:25.2) Gecko/20150122 Firefox/31.9 PaleMoon/25.2.1",6559262,"35-44","6-8 hours","Other",t
946,"1a9839712332da3e4d4e08764612a43f9542a82646b0d46d57af4a45b213cde0",1,"2015-03-03 14:46:07",f,"","",,,,,,"","","","",,"","","",t
942,"bd62a159c28eb0dc1b7dc40f9140660f028a239099e68f10e4a1d0972bc3b5f0",31,"2015-03-03 14:42:58",t,"29975562a0","98.83.18.47",1920,1080,1920,1040,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",158146,"35-44","6-8 hours","Chrome",t
941,"e5b2bb2e64b84165ba7ad59c74e69e5327b5257e87add81cc60aa41ba7deac7e",32,"2015-03-03 14:35:28",t,"249b0445ef","76.122.171.147",1920,1200,0,0,24,"MacIntel","en-us","Google Chrome","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36",2579870,"18-25","3-5 hours","Chrome",t
951,"648f89b8195af993c337072437c87ea7f7824d669a10436334e42604fc842421",31,"2015-03-03 14:54:49",t,"c1001798e5","184.176.111.210",1920,1080,1662,1096,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",589113,"35-44","9+ hours","Chrome",t
957,"c391ad4327c06f67126b03b642405b65ddafeae7df0a7c37aaff9cb1ae031914",1,"2015-03-03 15:04:41",f,"","66.75.42.96",1280,720,1200,675,24,"Win32","en-US","Microsoft Internet Explorer","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; McAfee; LCJB; rv:11.0) like Gecko",224630,"","","",t
952,"8f60056afba179a396aac4e6e51e9dd41ee70c86ab73d19050917da38d28755d",1,"2015-03-03 14:55:52",f,"","74.79.194.199",1024,768,1024,738,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",976791,"","","",t
953,"d4da1a09b87733f5328c4ad0c1a2cba7e9f6667b616b7656f659b038ebb840f7",1,"2015-03-03 14:56:46",f,"","206.255.177.39",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1901186,"","","",t
954,"892f71839f0535502c24b904aa68840285c63d65b4c6920e908cb264d129e2a2",31,"2015-03-03 14:57:10",t,"4c143f8f96","",,,,,,"","","","",,"25-34","6-8 hours","Firefox",t
950,"b846b1cca5e37f609cdf45c52c5ea67c9d18431f8e59bcada09780e7c791b9e3",31,"2015-03-03 14:53:25",t,"40278de0b8","172.6.254.61",1440,900,1456,916,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",1648853,"25-34","9+ hours","Chrome",t
945,"6e8addd974f05a8ab1b18f930146c1c228f1049963cac4f5d1b84db8d7d86e45",31,"2015-03-03 14:45:05",t,"bd1c1564dc","70.57.255.237",1600,900,1600,900,24,"Win32","en-US","Microsoft Internet Explorer","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2; rv:11.0) like Gecko",878471,"35-44","6-8 hours","Internet Explorer",t
948,"a8a6b193e2f1a3f1102e2831bc8390bcdc736fea6ff902f9c132533d0b1ff743",1,"2015-03-03 14:52:14",f,"","172.6.254.61",1366,768,1366,768,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1490288,"","","",t
955,"161cea5b82cb15c2d9a51a7335ab7b3e3c7bbcbac79909bdb8d5756e7febc871",1,"2015-03-03 15:01:32",f,"","",,,,,,"","","","",,"","","",f
947,"d5d28434c92438a9acdf19b893f6bdf4907188c22c353769834496b820920268",31,"2015-03-03 14:47:37",t,"6f1c60fb5e","",,,,,,"","","","",,"25-34","6-8 hours","Chrome",t
949,"914741a1b33af17c39e292ed0966ae8f93bd3bfb5a98e8561cc46862d6ac465d",1,"2015-03-03 14:53:09",f,"","",,,,,,"","","","",,"","","",f
959,"0aa0656cd24882b350d1a7fc57d68c38052c29ceecccd227ad6c2d71c18d2b1b",31,"2015-03-03 15:06:54",t,"35bb1b6074","71.189.184.95",1280,1024,1288,1002,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0",579961,"25-34","3-5 hours","Firefox",t
1043,"6433fbcafe1b193d9ab150681ef19bd999aba0250495542844afd02a673c56ce",1,"2015-03-04 01:25:48",f,"","",,,,,,"","","","",,"","","",f
1044,"ec58cdab5b8abc4cec07fa16e13dd984b85c8dda31ce9decb5965fbdfd58e7f7",1,"2015-03-04 01:25:53",f,"","",,,,,,"","","","",,"","","",f
1052,"954d34b9b7e2f8a71b6be90999dc973fe8d3a4af9b4000af66012a4a314e61a0",1,"2015-03-04 01:56:50",f,"","",,,,,,"","","","",,"","","",f
1053,"0a01bacfc9d204e937cd94480d25ac52742d4e6537a73e957e90fa4f8ae0c466",1,"2015-03-04 01:57:03",f,"","",,,,,,"","","","",,"","","",f
966,"3a51c675bc1ca9e2796da82cef01e9dc3aca913cc5322ecb85be81257c8228a0",1,"2015-03-03 15:42:12",f,"","",,,,,,"","","","",,"","","",t
967,"2ae888bd638e30daf5682d70f61337ae3eb577b827641d0390285181da107d00",1,"2015-03-03 15:42:13",f,"","",,,,,,"","","","",,"","","",f
961,"445bdd84173600a2144d371172daf6158ca5b797543e7fd5a2e74b3ea6be2199",1,"2015-03-03 15:08:20",f,"","73.163.212.73",1280,800,1280,800,24,"MacIntel","en-us","Google Chrome","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",777803,"","","",t
965,"060bc3212a1ed7575135fa46fd6592dcdc099b5b37eb47ae87b7064d40cb2df8",1,"2015-03-03 15:42:05",f,"","216.246.138.233",1536,864,1550,878,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",2406410,"","","",t
968,"b4077a83592798bc0648e7431cafdb96eff9fb8b268ce9957d2dcf660d5ec119",31,"2015-03-03 15:43:40",t,"c51b10e3fe","216.246.138.233",1920,1080,1920,1080,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",2449592,"35-44","9+ hours","Firefox",t
962,"432f678979d6a748f7f6a52fe7ccf761ebbe1fc3abdd04f97adf1d4613cd4a8b",31,"2015-03-03 15:11:32",t,"d9866ecaa7","67.241.59.55",1920,1080,1920,1050,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",704778,"25-34","3-5 hours","Chrome",t
975,"907e6d2af782d5eaf9d91d9a1ff699f64400a473a5f0b4282c72076edf56d789",1,"2015-03-03 16:25:37",f,"","",,,,,,"","","","",,"","","",f
970,"65690a28c689126e2d4ab5665a33cdc50445acae34883ece3f5a42eb7fe5dc59",1,"2015-03-03 15:55:10",f,"","108.0.157.7",1536,864,1536,817,24,"Linux x86_64","en-us","Google Chrome","Mozilla/5.0 (X11; CrOS x86_64 6457.107.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1079785,"","","",t
978,"891adb87a91c6c4a78c01722fba1621029c890d94d16bf16629daab8eab6133f",1,"2015-03-03 16:58:03",f,"","24.176.1.146",1366,768,1366,768,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",168606,"","","",t
960,"11606b47bf6c29e25aaa41b269c8e3cda53248451833b4e007eb415e09b05851",31,"2015-03-03 15:07:29",t,"590f80d82e","96.35.45.10",1920,1080,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",3223461,"25-34","9+ hours","Chrome",t
963,"a7246ee270967a979747c52665465917fffb6807092ea009bb8ade4a74028856",1,"2015-03-03 15:14:51",f,"","",,,,,,"","","","",,"","","",t
969,"99c1933e4555d455502ee002b6c9c37cb2e5540c2a59671652f038dd94a7f80b",13,"2015-03-03 15:44:37",t,"","99.109.96.242",1920,1080,1938,1050,24,"Win32","en-US","Apple Safari","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",441267,"","","",t
974,"f8615ac15d651846a9766fa7ce2d6e79ca17a8ddd397118709308c9326ceeb38",4,"2015-03-03 16:25:35",f,"","",,,,,,"","","","",,"","","",f
984,"eec393b9d3873fd93fa8cd3b1a3dd358d140c83e0db8434f43283c30b520ac8e",1,"2015-03-03 17:56:32",f,"","",,,,,,"","","","",,"","","",f
964,"bd7ca48e7c5dae5cc362787872793ca197a317fb447d6332438792558e9a152e",31,"2015-03-03 15:20:04",t,"c728f2c159","70.170.18.224",1920,1080,1920,1040,24,"Win32","en-US","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",157947,"25-34","6-8 hours","Chrome",t
979,"7c573ec8374e4914a63d7770071bbc6f8a70f56e880410166627603e9a4049d8",31,"2015-03-03 17:00:21",t,"c952aaaab3","24.176.1.146",1600,900,1600,860,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",279675,"25-34","3-5 hours","Chrome",t
972,"b5adc159249abe9295171c38c511e81b4cd3278633de9be7139322686242816d",1,"2015-03-03 15:59:47",f,"","",,,,,,"","","","",,"","","",f
971,"b7e0e9450cfb331eb3e9cf298b6c2edfa4bee685e2daaaffada7f9ab5e42f8e4",31,"2015-03-03 15:56:09",t,"a2edd3d1db","50.81.168.237",1024,768,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",701757,"35-44","6-8 hours","Chrome",t
977,"0447e0ca4c585f9e70c5201a4a013b08e28329ac4453507b02b19bce0e7a0d73",31,"2015-03-03 16:33:34",t,"fde38e3128","96.35.127.56",1708,960,1728,930,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",4677940,"25-34","1-2 hours","Chrome",t
973,"169e66e570feb4c018d5117a7e47a539883a551850ab65aaee890e32d96b2ac9",1,"2015-03-03 16:10:27",f,"","75.114.152.77",1366,768,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1435656,"","","",t
981,"7631ddb14d21e4b632c682e88e8a78d2a2f893ad98f597efd668fd957b70e953",1,"2015-03-03 17:06:56",f,"","99.22.184.17",1366,768,1366,768,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.0; rv:36.0) Gecko/20100101 Firefox/36.0",838798,"","","",t
976,"4932d49ba862eda3bf369945bc0c7bcdabb2b10e07feffb9fb913bd7679b0ee9",31,"2015-03-03 16:28:04",f,"e7ded28dbd","",,,,,,"","","","",,"35-44","6-8 hours","Internet Explorer",f
980,"5580c668326051eebff673faa2622cde9f592708bf86f6fe7377c065ab2e8bc8",31,"2015-03-03 17:01:07",t,"9b4ca997d7","98.70.225.238",1138,640,1152,653,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",654813,"25-34","3-5 hours","Firefox",t
983,"66dc7e3709c4ba693fae1494b4790213aaae54a8bdce9b1e1274d8d6269c0d02",31,"2015-03-03 17:51:22",t,"62f423d2ea","68.192.85.153",1920,1080,1920,1080,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",3715298,"25-34","9+ hours","Chrome",t
982,"db3c0caa5437dbd30177b9dd89e4247b7f9a73d6f8a85262e7597be8a82c1cad",1,"2015-03-03 17:47:57",f,"","98.101.138.18",1366,768,1382,744,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",64914,"","","",t
985,"e3195b4f168edba308091de58ea9267d1bd40155509bbc38befc24310dbc4b9c",19,"2015-03-03 18:17:56",t,"","",,,,,,"","","","",,"","","",f
986,"a6a6add453948dbae36435f81960832399c3c91d2d7661f59159c7fddcd646d4",31,"2015-03-03 18:23:39",t,"30bd802c1a","98.204.151.84",1920,1080,1920,1040,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",3416697,"35-44","3-5 hours","Chrome",t
987,"205d5cf8b97f8bc0a54cc38ae8c3f50e0413f77bae133789f21ca2b0f2e7a500",1,"2015-03-03 18:41:56",f,"","97.78.251.230",1600,900,1189,816,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1018744,"","","",t
989,"d912bea9c6448fb8c1779b39d37267363321b30690944cebd7ad4974ac30754b",31,"2015-03-03 18:59:11",t,"b0772f9a9f","",,,,,,"","","","",,"60+","6-8 hours","Chrome",t
988,"45555c276da8dd0089c8737852230534c8efa375216c49a0f504cc1dcf526cdb",1,"2015-03-03 18:59:10",f,"","64.134.154.227",1366,768,1366,728,24,"Win32","en-gb","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",132487,"","","",t
1045,"4c44ff202da642d2369422503ebbdf72f44404dd541b8ccd1b208235040ef910",1,"2015-03-04 01:27:58",f,"","",,,,,,"","","","",,"","","",f
1054,"02ccef5c14af829c4f255e3485a5a1fe59c4e9ba2946d239c79007d21bf00c05",1,"2015-03-04 01:57:03",f,"","",,,,,,"","","","",,"","","",f
990,"dc7b5d1992f885cae6cc98600792e7090cd3dbf5c2301efa006133baed2bfb51",1,"2015-03-03 19:46:07",f,"","63.135.16.14",1366,768,1366,728,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1444926,"","","",t
991,"6ca6233b95138272d283618de7683b4185f72f0e3556f063267ce7a43d3f6b35",1,"2015-03-03 19:59:35",f,"","",,,,,,"","","","",,"","","",f
992,"e6f45236c1b599321905d7cebc02187f4ac3419c1706623e8a66220291f1e040",1,"2015-03-03 20:00:45",f,"","",,,,,,"","","","",,"","","",f
993,"514126ee73a11babfce556beda0ea03dc41c515d696a3f96334c20be0d8a6d6c",1,"2015-03-03 20:02:11",f,"","",,,,,,"","","","",,"","","",f
994,"1c8fde9ffb624c14e8fd5434026d2f2792c6835bdcd203b1bd407929ff095570",1,"2015-03-03 20:03:29",f,"","",,,,,,"","","","",,"","","",f
995,"19b33a56428bf1a9ba8f8674c87f8b6900eac295a1be9d62183e4f72e2bc9fa2",1,"2015-03-03 20:05:43",f,"","",,,,,,"","","","",,"","","",f
996,"9329e60c15d44c9e987deb864b0a3f2d6b5a61b1f6981279c53119cadde4780a",1,"2015-03-03 20:06:44",f,"","",,,,,,"","","","",,"","","",f
1007,"6e504c2bc94f4e597897b835d4f20f0ed261ae494c73586134e0aa930a61d1ce",1,"2015-03-03 20:57:47",f,"","",,,,,,"","","","",,"","","",f
1031,"f8d4042eff1a94b755de6a9b8d87923fad602ee73514a5c0361392b1cbff78d5",1,"2015-03-04 00:14:59",f,"","74.138.28.73",1600,900,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1625784,"","","",t
998,"757678b975923659a2fc8b9db795de4cd62b1f2e7ea0772ade5a21109fcb89af",1,"2015-03-03 20:15:31",f,"","",,,,,,"","","","",,"","","",f
997,"088bc5285aac4fbe4237ad0d2cb6b8ad38f66e991bf2f204db743e8c6f468a01",1,"2015-03-03 20:15:05",f,"","76.175.39.212",1366,768,1366,768,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0",698339,"","","",t
1000,"d9b092aa45142da2460108e1d18e76efdd3db01e651799743cd12d459ba05175",1,"2015-03-03 20:46:10",f,"","",,,,,,"","","","",,"","","",f
1001,"08c17ed8a5dc316b0c1b159d0e10f9aac6417e72c94e78ba0b85c3d7fa857f55",1,"2015-03-03 20:46:12",f,"","",,,,,,"","","","",,"","","",f
1029,"316696efba2b5da056b81ed7b092b0be21d51b71f2d894e18e93cad3844989ae",31,"2015-03-03 23:47:59",t,"c03daba173","50.46.197.65",1360,768,0,0,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",1230501,"25-34","6-8 hours","Chrome",t
1030,"8cffd01a311179282ef70baa11c5bfbcb19b64d2ac45b987100b1c1f5b210d60",1,"2015-03-04 00:12:42",f,"","",,,,,,"","","","",,"","","",f
1003,"2dd6c3d607384a0297528e42409b242f81aace009b1c8da25332b78d054b204e",1,"2015-03-03 20:52:42",f,"","",,,,,,"","","","",,"","","",f
1004,"8f251bc9e5f133ee0aa71338b5356ae42d5e7830c674d8b0eeb182accd9e705e",1,"2015-03-03 20:53:50",f,"","",,,,,,"","","","",,"","","",f
1006,"05e4cd47990c01b03ebd72233515d436e46b90944b53d00d1362f14d0d24b6ee",1,"2015-03-03 20:56:19",f,"","",,,,,,"","","","",,"","","",f
1002,"c50946d78f6d3114a02241c0d82b20631579c46941f0bd950f641aa033dba503",31,"2015-03-03 20:49:25",t,"dae154b27e","98.24.124.40",1920,1080,1920,1040,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36",1931313,"55-60","1-2 hours","Chrome",f
1008,"0106c0414e21331e2bc1e55431faa194bb8fddbadb8fa3533aed5c6e81350ce7",1,"2015-03-03 21:16:17",f,"","",,,,,,"","","","",,"","","",f
1005,"9fe086a9f7340423c2bb5fc1cf32cc6e24d2769e0dfc1b26bf641f98b5a326a0",1,"2015-03-03 20:54:31",f,"","",,,,,,"","","","",,"","","",f
1009,"d2e23328d381144b8b2136fa127918d5cc638e065d1b2127379d7194add4fbfd",1,"2015-03-03 21:19:12",f,"","",,,,,,"","","","",,"","","",f
1010,"7355defc7ca89ac77a7fde7c2fb395c46c6fc9418648c3a22c86ddcb2c861a44",1,"2015-03-03 21:30:14",f,"","",,,,,,"","","","",,"","","",f
1011,"24f3ae7a2cbe39e6c195c3821630d8cf2970f52d9e4e1133f9621a8a1589fa35",1,"2015-03-03 21:30:47",f,"","",,,,,,"","","","",,"","","",f
1012,"559abb6a6d8f9038b66042af4218bf86642224f311ce9959563d6f6d68286e22",1,"2015-03-03 21:31:13",f,"","",,,,,,"","","","",,"","","",f
1013,"d4609f74fc8b4e22e04dcf01e15d6577c46af07de84c3a728d1e37e092761afa",1,"2015-03-03 21:44:32",f,"","",,,,,,"","","","",,"","","",f
1014,"ef62e1c5121b452e1b55a7bff59c106aa6fe1e625811ac460816bd9175c51c92",1,"2015-03-03 21:45:14",f,"","",,,,,,"","","","",,"","","",f
1015,"aac90ce357fc6c6324d61d246a79669ea23f94504912fe5f9e2508d980d4ee89",1,"2015-03-03 21:48:44",f,"","",,,,,,"","","","",,"","","",f
1016,"33440ad342c9d83104036376ec7dd514380998729f1881f3ea6ce41b91efc156",1,"2015-03-03 21:53:30",f,"","",,,,,,"","","","",,"","","",f
1023,"c26b9d3c980e46c16dc27f054f4f6aa98197de27aa61396c1c990cf2167490ea",31,"2015-03-03 23:00:04",t,"2c338b1a12","98.252.191.145",1920,1200,1855,1176,24,"Linux x86_64","en-US","Mozilla Firefox","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:36.0) Gecko/20100101 Firefox/36.0",446372,"35-44","9+ hours","Firefox",t
1017,"0621a38ae1e719e788b059e425cda2ef94828ea027294e69c4c7965fd073bb7d",1,"2015-03-03 22:02:51",f,"","",,,,,,"","","","",,"","","",f
1018,"f9f1c9c56438d8abfbcb84eacf460e75e33f35cd29966444865abda972d0a7d4",1,"2015-03-03 22:16:48",f,"","",,,,,,"","","","",,"","","",f
1019,"30728f667772dc72844e49beffe9cde895a7a6078c10409c54567937de60d41f",1,"2015-03-03 22:27:43",f,"","",,,,,,"","","","",,"","","",f
1020,"40736a1b6d1620b977b2f10d40439535a4a5eea62641d4f92e58e67db2197699",1,"2015-03-03 22:28:54",f,"","",,,,,,"","","","",,"","","",f
1021,"4011f71606f35a49c261d4b12f3addbbe75215b8b1134f8dc96d555b88684731",1,"2015-03-03 22:43:06",f,"","",,,,,,"","","","",,"","","",f
1024,"b345352290b4fe1ef550550f96ca2327a1c963dbaf07c5e54005d4c8f1e18d77",1,"2015-03-03 23:24:47",f,"","",,,,,,"","","","",,"","","",f
1022,"281a9aec130181b20567fb54d56b38e7a38e822647109ddc5eb105f9cb844d64",1,"2015-03-03 22:56:49",f,"","134.210.202.129",1280,800,0,0,24,"MacIntel","en-us","Google Chrome","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",952199,"","","",t
1025,"c70b9e2a14036447cbb71fdbccf416bac8cdd352d933f4a950a6d2923eeac63d",1,"2015-03-03 23:32:55",f,"","",,,,,,"","","","",,"","","",f
1026,"b5c12b6fe18a9a4fdc3d45aad91e180af184271dfd14fd617ef820b0f56c8f2d",1,"2015-03-03 23:41:05",f,"","",,,,,,"","","","",,"","","",f
1027,"e24156b4913c4d56c97fe70668aa01070607067fa30d6ebdec6d6b4b8e0e1ac9",1,"2015-03-03 23:43:56",f,"","",,,,,,"","","","",,"","","",f
1028,"df78eb3127eba38992b1d740fc0a2ec9621225a2d4c26c099cdca1fff0dae7d2",1,"2015-03-03 23:47:20",f,"","",,,,,,"","","","",,"","","",f
1033,"8e2ef6a5957ce8a614010864147714f781a7daf03962aa8daef7a7facb76823f",1,"2015-03-04 00:18:07",f,"","",,,,,,"","","","",,"","","",f
1034,"ca2646a2a68b3e58d982033dd1a01696b3fcb7a954e11f9297b10448be208bee",1,"2015-03-04 00:24:14",f,"","",,,,,,"","","","",,"","","",f
1032,"8188f4246b1356d8e63bdc0f9a6151ceae5c0cba06a56cca73058d5d7edabf39",1,"2015-03-04 00:16:23",f,"","74.138.28.73",1600,900,1616,876,24,"Win32","en-US","Mozilla Firefox","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0",1620434,"","","",t
1035,"7571e201e0ff6536f567eef1f406d43ebd9666b482176d90b40d8c6ac27db595",1,"2015-03-04 00:30:16",f,"","",,,,,,"","","","",,"","","",f
1036,"c6203ffe7b93b1a6fed5be57187cd263df0ccf29b72c8b715fd49c9dd6f44cc5",1,"2015-03-04 00:35:19",f,"","",,,,,,"","","","",,"","","",f
1037,"54dd9244c782d398e5d2d4655fb4fe76663955eafbce55b18924d59d6d2898d1",1,"2015-03-04 00:42:49",f,"","",,,,,,"","","","",,"","","",f
1038,"47a7e3e23dac81ade3d554231bb77e72fdd0f7b8ead0697d1717abca2542b9fc",1,"2015-03-04 00:48:21",f,"","",,,,,,"","","","",,"","","",f
1039,"60cc931fbad92d8e6f1363242d52f50f9d3ea49d0d005314c34a193a933f1025",1,"2015-03-04 01:09:46",f,"","",,,,,,"","","","",,"","","",f
1055,"67c3a869c709a6f4bdc568529a064e160052ed47492439b610f299b9a5a29290",1,"2015-03-04 01:57:12",f,"","199.30.25.230",1024,768,0,0,24,"Win32","en-US","Other","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b",305597,"","","",f
1056,"eff490c731670a3c219ce3430f5f54fda2b2d4aa4168d663d7359d128612bda4",1,"2015-03-04 01:58:51",f,"","",,,,,,"","","","",,"","","",f
1057,"94c3b20cc363afa74b72e49a7287df2c38994d5a6f61ee14c0eb3b1fa340c427",1,"2015-03-04 02:02:19",f,"","",,,,,,"","","","",,"","","",f
1058,"af81b74ab7c7f341ef4e593213e1b25df1e875a658d86c5647b189052570aedc",1,"2015-03-04 02:23:47",f,"","",,,,,,"","","","",,"","","",f
1059,"5268d0bcb54d43b65209eb077c33f3450f0021293dd8b004a04c3d7951fa4719",1,"2015-03-04 02:33:36",f,"","",,,,,,"","","","",,"","","",f
1060,"725220b7980582aa487e783f2dfa9b64f6d1adb2dc8f41728cfafce85694a305",1,"2015-03-04 02:44:07",f,"","",,,,,,"","","","",,"","","",f
1066,"4130de802dec3c3a28b17ce12be4e51f3b3a467e6257386ac58b6b659a42975c",3,"2015-03-04 07:23:50",t,"","67.168.239.108",1440,900,1440,870,24,"Win32","en-us","Google Chrome","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36",131707,"","","",t
